cluster_id,snapshot_date,current_radius,current_points,recent_precip_60d,recent_temp_60d,month,target_growth_90d
29,2008-11-05,46.38036300596185,2,56.75000000000001,22.61245901639344,11,0.0
29,2008-12-05,46.38036300596185,2,53.81,16.960163934426223,12,0.0
29,2009-01-04,46.38036300596185,2,21.490000000000002,12.835573770491804,1,0.0
29,2009-02-03,46.38036300596185,2,22.94,10.561803278688522,2,28.50686371070301
29,2009-03-05,46.38036300596185,2,36.72,12.270655737704919,3,28.50686371070301
29,2009-04-04,46.38036300596185,2,118.24000000000001,15.678524590163935,4,28.50686371070301
29,2009-05-04,74.88722671666486,3,199.24,18.416721311475406,5,0.0
29,2009-06-03,74.88722671666486,3,161.21,22.32950819672131,6,0.0
29,2009-07-03,74.88722671666486,3,82.93,27.360163934426232,7,0.0
29,2009-08-02,74.88722671666486,3,60.91,30.852295081967213,8,0.0
29,2009-09-01,74.88722671666486,3,62.15,31.250491803278692,9,0.0
29,2009-10-01,74.88722671666486,3,215.53000000000003,27.709508196721313,10,0.0
29,2009-10-31,74.88722671666486,3,410.68,21.755737704918037,10,0.0
29,2009-11-30,74.88722671666486,3,296.01000000000005,16.75606557377049,11,0.0
29,2009-12-30,74.88722671666486,3,120.74,10.6027868852459,12,0.0
29,2010-01-29,74.88722671666486,3,139.26999999999998,7.130983606557378,1,0.0
29,2010-02-28,74.88722671666486,3,162.01,6.829836065573771,2,0.0
29,2010-03-30,74.88722671666486,3,177.89000000000001,9.316065573770492,3,0.0
31,2007-06-11,0.0,1,247.45999999999998,22.078688524590167,6,197.82237775276582
31,2007-07-11,197.82237775276582,2,392.38,24.64737704918033,7,0.0
31,2007-08-10,197.82237775276582,2,386.58000000000004,25.897049180327866,8,0.0
31,2007-09-09,197.82237775276582,2,245.11999999999998,26.50770491803279,9,0.0
31,2007-10-09,197.82237775276582,2,125.17999999999999,26.200327868852455,10,0.0
31,2007-11-08,197.82237775276582,2,56.90999999999999,22.203934426229505,11,0.0
31,2007-12-08,197.82237775276582,2,72.72000000000001,16.97295081967213,12,0.0
31,2008-01-07,197.82237775276582,2,65.60000000000001,12.569836065573773,1,0.0
31,2008-02-06,197.82237775276582,2,41.10999999999999,10.040327868852458,2,0.0
31,2008-03-07,197.82237775276582,2,53.559999999999995,11.58245901639344,3,0.0
31,2008-04-06,197.82237775276582,2,97.56,15.26934426229508,4,0.0
31,2008-05-06,197.82237775276582,2,139.17,18.864754098360656,5,0.0
31,2008-06-05,197.82237775276582,3,142.42000000000002,23.474426229508197,6,0.0
31,2008-07-05,197.82237775276582,3,88.8,28.238196721311475,7,0.0
31,2008-08-04,197.82237775276582,3,52.09999999999999,30.204262295081968,8,0.0
31,2008-09-03,197.82237775276582,3,116.02999999999999,29.41,9,0.0
31,2008-10-03,197.82237775276582,3,95.26,27.15606557377049,10,0.0
31,2008-11-02,197.82237775276582,3,56.15,22.929180327868856,11,0.0
31,2008-12-02,197.82237775276582,3,57.13,17.76163934426229,12,0.0
31,2009-01-01,197.82237775276582,3,21.340000000000003,13.069344262295083,1,0.0
31,2009-01-31,197.82237775276582,3,22.93,10.538032786885243,1,0.0
31,2009-03-02,197.82237775276582,3,36.75,12.181311475409837,3,0.0
31,2009-04-01,197.82237775276582,3,109.04,15.392459016393444,4,0.0
31,2009-05-01,197.82237775276582,3,197.06,17.98655737704918,5,0.0
31,2009-05-31,197.82237775276582,3,162.13,21.869999999999997,5,0.0
31,2009-06-30,197.82237775276582,3,81.12,27.090655737704918,6,0.0
31,2009-07-30,197.82237775276582,3,60.53,30.6672131147541,7,0.0
31,2009-08-29,197.82237775276582,3,71.16000000000001,31.27885245901639,8,0.0
31,2009-09-28,197.82237775276582,3,225.58,28.02508196721312,9,0.0
31,2009-10-28,197.82237775276582,3,407.74,22.34229508196721,10,0.0
31,2009-11-27,197.82237775276582,3,304.75,17.261147540983607,11,0.0
31,2009-12-27,197.82237775276582,3,114.64,11.250655737704918,12,0.0
31,2010-01-26,197.82237775276582,3,98.44999999999999,7.296721311475411,1,0.0
31,2010-02-25,197.82237775276582,3,167.62000000000003,6.555409836065572,2,0.0
31,2010-03-27,197.82237775276582,3,198.42999999999998,9.23622950819672,3,0.0
31,2010-04-26,197.82237775276582,3,124.91000000000001,15.154426229508196,4,0.0
31,2010-05-26,197.82237775276582,3,91.9,21.032459016393446,5,0.0
31,2010-06-25,197.82237775276582,3,111.58,25.93737704918033,6,0.0
31,2010-07-25,197.82237775276582,3,172.72,28.397704918032787,7,0.0
31,2010-08-24,197.82237775276582,3,151.55,29.950327868852455,8,0.0
31,2010-09-23,197.82237775276582,3,246.88000000000002,29.394262295081962,9,0.0
31,2010-10-23,197.82237775276582,4,216.99999999999997,24.645737704918037,10,0.0
31,2010-11-22,197.82237775276582,4,30.64,19.153114754098365,11,0.0
31,2010-12-22,197.82237775276582,4,20.669999999999998,14.473114754098361,12,0.0
31,2011-01-21,197.82237775276582,4,88.71,10.05327868852459,1,0.0
31,2011-02-20,197.82237775276582,4,101.98999999999998,8.313114754098361,2,0.0
31,2011-03-22,197.82237775276582,4,19.22,12.767213114754098,3,0.0
33,2007-06-11,0.0,1,247.45999999999998,22.078688524590167,6,0.0
33,2007-07-11,0.0,1,392.38,24.64737704918033,7,0.0
33,2007-08-10,0.0,1,386.58000000000004,25.897049180327866,8,0.0
33,2007-09-09,0.0,1,245.11999999999998,26.50770491803279,9,0.0
33,2007-10-09,0.0,1,125.17999999999999,26.200327868852455,10,0.0
33,2007-11-08,0.0,1,56.90999999999999,22.203934426229505,11,0.0
33,2007-12-08,0.0,1,72.72000000000001,16.97295081967213,12,0.0
33,2008-01-07,0.0,1,65.60000000000001,12.569836065573773,1,0.0
33,2008-02-06,0.0,1,41.10999999999999,10.040327868852458,2,0.0
33,2008-03-07,0.0,1,53.559999999999995,11.58245901639344,3,0.0
33,2008-04-06,0.0,2,97.56,15.26934426229508,4,0.0
33,2008-05-06,0.0,2,139.17,18.864754098360656,5,0.0
33,2008-06-05,0.0,2,142.42000000000002,23.474426229508197,6,0.0
33,2008-07-05,0.0,2,88.8,28.238196721311475,7,0.0
33,2008-08-04,0.0,2,52.09999999999999,30.204262295081968,8,0.0
33,2008-09-03,0.0,2,116.02999999999999,29.41,9,0.0
33,2008-10-03,0.0,2,95.26,27.15606557377049,10,0.0
33,2008-11-02,0.0,2,56.15,22.929180327868856,11,0.0
33,2008-12-02,0.0,2,57.13,17.76163934426229,12,0.0
33,2009-01-01,0.0,2,21.340000000000003,13.069344262295083,1,0.0
33,2009-01-31,0.0,2,22.93,10.538032786885243,1,0.0
33,2009-03-02,0.0,2,36.75,12.181311475409837,3,0.0
33,2009-04-01,0.0,2,109.04,15.392459016393444,4,0.0
33,2009-05-01,0.0,2,197.06,17.98655737704918,5,0.0
33,2009-05-31,0.0,2,162.13,21.869999999999997,5,0.0
33,2009-06-30,0.0,2,81.12,27.090655737704918,6,0.0
33,2009-07-30,0.0,2,60.53,30.6672131147541,7,0.0
33,2009-08-29,0.0,2,71.16000000000001,31.27885245901639,8,0.0
33,2009-09-28,0.0,2,225.58,28.02508196721312,9,0.0
33,2009-10-28,0.0,2,407.74,22.34229508196721,10,0.0
33,2009-11-27,0.0,2,304.75,17.261147540983607,11,0.0
33,2009-12-27,0.0,2,114.64,11.250655737704918,12,0.0
33,2010-01-26,0.0,2,98.44999999999999,7.296721311475411,1,0.0
33,2010-02-25,0.0,2,167.62000000000003,6.555409836065572,2,0.0
33,2010-03-27,0.0,2,198.42999999999998,9.23622950819672,3,0.0
33,2010-04-26,0.0,2,124.91000000000001,15.154426229508196,4,0.0
33,2010-05-26,0.0,2,91.9,21.032459016393446,5,0.0
33,2010-06-25,0.0,2,111.58,25.93737704918033,6,0.0
33,2010-07-25,0.0,2,172.72,28.397704918032787,7,0.0
33,2010-08-24,0.0,2,151.55,29.950327868852455,8,0.0
33,2010-09-23,0.0,2,246.88000000000002,29.394262295081962,9,0.0
33,2010-10-23,0.0,2,216.99999999999997,24.645737704918037,10,0.0
33,2010-11-22,0.0,2,30.64,19.153114754098365,11,0.0
33,2010-12-22,0.0,2,20.669999999999998,14.473114754098361,12,0.0
33,2011-01-21,0.0,2,88.71,10.05327868852459,1,190.33822656740767
33,2011-02-20,0.0,2,101.98999999999998,8.313114754098361,2,262.9423990905754
33,2011-03-22,0.0,2,19.22,12.767213114754098,3,262.9423990905754
33,2011-04-21,190.33822656740767,3,14.209999999999999,19.77901639344262,4,72.60417252316773
33,2011-05-21,262.9423990905754,5,61.26,23.146393442622955,5,0.0
34,2008-06-23,0.0,1,78.41,27.19901639344263,6,0.0
34,2008-07-23,0.0,1,50.07,30.02032786885246,7,0.0
34,2008-08-22,0.0,1,137.11999999999998,29.4372131147541,8,0.0
34,2008-09-21,0.0,1,127.94,28.125573770491798,9,0.0
34,2008-10-21,0.0,1,68.12,25.3344262295082,10,0.0
34,2008-11-20,0.0,1,45.010000000000005,20.74426229508197,11,0.0
34,2008-12-20,0.0,1,18.529999999999998,15.291147540983607,12,0.0
34,2009-01-19,0.0,1,21.6,12.049508196721312,1,0.0
34,2009-02-18,0.0,1,31.15,12.604590163934427,2,0.0
34,2009-03-20,0.0,1,71.76,14.641967213114755,3,0.0
34,2009-04-19,0.0,1,151.73000000000005,17.031475409836066,4,0.0
34,2009-05-19,0.0,1,155.77000000000004,21.237377049180328,5,0.0
34,2009-06-18,0.0,1,95.80999999999999,25.361967213114756,6,0.0
34,2009-07-18,0.0,1,59.07,29.356229508196723,7,0.0
34,2009-08-17,0.0,1,48.580000000000005,31.779672131147542,8,131.2692909918178
34,2009-09-16,0.0,1,151.42999999999998,29.854262295081966,9,131.2692909918178
34,2009-10-16,0.0,1,290.34999999999997,25.631147540983616,10,131.2692909918178
34,2009-11-15,131.2692909918178,2,300.90000000000003,19.991639344262296,11,0.0
34,2009-12-15,131.2692909918178,2,224.39,13.333934426229508,12,0.0
34,2010-01-14,131.2692909918178,2,136.39,7.915901639344262,1,0.0
34,2010-02-13,131.2692909918178,2,181.98999999999998,7.334262295081967,2,0.0
34,2010-03-15,131.2692909918178,2,183.41,9.690491803278688,3,0.0
34,2010-04-14,131.2692909918178,2,81.97999999999999,13.078196721311476,4,0.0
34,2010-05-14,131.2692909918178,2,144.87,18.916721311475406,5,0.0
34,2010-06-13,131.2692909918178,2,203.16,24.22950819672131,6,0.0
34,2010-07-13,131.2692909918178,2,261.66,27.520655737704917,7,0.0
34,2010-08-12,131.2692909918178,2,145.41,29.16475409836066,8,0.0
34,2010-09-11,131.2692909918178,2,222.93,29.91344262295082,9,0.0
34,2010-10-11,131.2692909918178,2,219.96000000000004,26.711639344262295,10,0.0
34,2010-11-10,131.2692909918178,3,52.98,21.561803278688526,11,0.0
35,2008-09-01,148.10102666473333,2,116.73000000000002,29.379836065573773,9,0.0
35,2008-10-01,148.10102666473333,2,95.13,27.381803278688523,10,0.0
35,2008-10-31,148.10102666473333,2,56.15,23.20852459016394,10,0.0
35,2008-11-30,148.10102666473333,2,57.129999999999995,18.227540983606552,11,0.0
35,2008-12-30,148.10102666473333,2,21.35,13.392459016393444,12,0.0
35,2009-01-29,148.10102666473333,2,22.93,10.527540983606555,1,0.0
35,2009-02-28,148.10102666473333,2,36.75,12.26311475409836,2,0.0
35,2009-03-30,148.10102666473333,2,108.45,15.066065573770492,3,0.0
35,2009-04-29,148.10102666473333,2,197.02,17.437868852459015,4,0.0
35,2009-05-29,148.10102666473333,2,161.33,21.585081967213117,5,0.0
35,2009-06-28,148.10102666473333,2,76.07000000000001,26.85327868852459,6,0.0
35,2009-07-28,148.10102666473333,2,50.08,30.50639344262295,7,0.0
36,2008-09-09,0.0,1,143.96,28.213770491803277,9,0.0
36,2008-10-09,0.0,1,125.92999999999999,25.76754098360655,10,0.0
36,2008-11-08,0.0,1,44.25000000000001,22.039672131147544,11,0.0
36,2008-12-08,0.0,1,28.280000000000005,16.795081967213115,12,0.0
36,2009-01-07,0.0,1,20.36,12.745081967213114,1,0.0
36,2009-02-06,0.0,1,18.629999999999995,11.253278688524588,2,0.0
36,2009-03-08,0.0,1,11.940000000000001,13.382295081967213,3,0.0
36,2009-04-07,0.0,2,94.91,15.891967213114754,4,75.43575337845273
36,2009-05-07,0.0,2,174.43999999999997,18.78065573770492,5,75.43575337845273
36,2009-06-06,0.0,2,161.72,22.841803278688527,6,75.43575337845273
37,2007-08-15,0.0,1,369.51000000000005,25.54803278688525,8,0.0
37,2007-09-14,0.0,1,348.26,25.721639344262293,9,0.0
37,2007-10-14,0.0,1,201.82999999999996,25.30852459016394,10,0.0
37,2007-11-13,0.0,1,35.019999999999996,22.017704918032788,11,0.0
37,2007-12-13,0.0,1,50.89000000000001,16.64065573770492,12,0.0
37,2008-01-12,0.0,1,33.76,12.355573770491803,1,0.0
37,2008-02-11,0.0,1,18.279999999999998,10.413770491803279,2,0.0
37,2008-03-12,0.0,1,52.29,12.317049180327867,3,0.0
37,2008-04-11,0.0,1,65.71999999999998,16.870983606557377,4,0.0
37,2008-05-11,0.0,1,71.01,20.601147540983607,5,0.0
37,2008-06-10,0.0,1,83.19,24.551147540983603,6,0.0
37,2008-07-10,0.0,1,78.81000000000002,28.30147540983606,7,180.80986495819567
37,2008-08-09,0.0,1,77.44,29.347377049180327,8,180.80986495819567
37,2008-09-08,0.0,1,142.75,28.22147540983607,9,180.80986495819567
37,2008-10-08,180.80986495819567,2,125.92999999999999,25.91508196721311,10,0.0
37,2008-11-07,180.80986495819567,2,45.49,22.20049180327869,11,0.0
37,2008-12-07,180.80986495819567,2,28.280000000000005,16.844918032786886,12,0.0
37,2009-01-06,180.80986495819567,2,20.36,12.81573770491803,1,0.0
37,2009-02-05,180.80986495819567,2,18.63,11.167868852459016,2,0.0
37,2009-03-07,180.80986495819567,2,18.53,13.175409836065572,3,0.0
37,2009-04-06,180.80986495819567,2,94.91,15.886721311475409,4,87.26877828159385
37,2009-05-06,180.80986495819567,2,174.43999999999997,18.68918032786885,5,87.26877828159385
37,2009-06-05,180.80986495819567,2,161.72000000000003,22.570655737704918,6,87.26877828159385
39,2008-06-12,0.0,1,136.28,24.548688524590165,6,0.0
39,2008-07-12,0.0,1,93.74999999999999,28.80295081967213,7,0.0
39,2008-08-11,0.0,1,56.36,30.267868852459014,8,0.0
39,2008-09-10,0.0,1,110.05000000000001,29.246393442622942,9,0.0
39,2008-10-10,0.0,1,104.63000000000001,26.215081967213116,10,0.0
39,2008-11-09,0.0,1,51.46000000000001,21.93295081967213,11,0.0
39,2008-12-09,0.0,1,45.379999999999995,16.35016393442623,12,0.0
39,2009-01-08,0.0,1,32.300000000000004,12.260163934426231,1,0.0
39,2009-02-07,0.0,1,22.68,10.863442622950819,2,171.19246520193838
39,2009-03-09,0.0,1,24.84,13.194590163934429,3,171.19246520193838
39,2009-04-08,0.0,1,118.24,15.788032786885246,4,171.19246520193838
39,2009-05-08,171.19246520193838,2,199.25,18.718032786885246,5,0.0
39,2009-06-07,171.19246520193838,2,161.21,23.05688524590164,6,0.0
39,2009-07-07,171.19246520193838,2,90.05000000000001,27.755901639344266,7,0.0
39,2009-08-06,171.19246520193838,2,60.33,31.28147540983607,8,0.0
39,2009-09-05,171.19246520193838,2,65.67,31.04704918032787,9,0.0
39,2009-10-05,171.19246520193838,2,255.43,27.089016393442627,10,0.0
39,2009-11-04,171.19246520193838,2,405.6700000000001,20.908852459016394,11,0.0
39,2009-12-04,171.19246520193838,2,275.9800000000001,15.56639344262295,12,0.0
39,2010-01-03,171.19246520193838,2,120.83,10.006229508196723,1,0.0
39,2010-02-02,171.19246520193838,2,116.76999999999998,6.910819672131149,2,0.0
39,2010-03-04,171.19246520193838,2,171.17,7.058032786885247,3,0.0
39,2010-04-03,171.19246520193838,2,153.40000000000003,10.425573770491805,4,0.0
39,2010-05-03,171.19246520193838,2,112.21,16.548032786885248,5,0.0
39,2010-06-02,171.19246520193838,2,114.3,22.346721311475402,6,0.0
39,2010-07-02,171.19246520193838,2,171.13,26.77622950819672,7,0.0
39,2010-08-01,171.19246520193838,2,194.45000000000002,28.475081967213114,8,0.0
39,2010-08-31,171.19246520193838,2,111.39,30.130163934426236,8,0.0
39,2010-09-30,171.19246520193838,2,228.44000000000003,28.724754098360656,9,0.0
39,2010-10-30,171.19246520193838,2,214.48,23.49344262295082,10,0.0
39,2010-11-29,171.19246520193838,2,22.790000000000003,18.32950819672131,11,0.0
39,2010-12-29,171.19246520193838,2,41.25000000000001,13.033278688524591,12,0.0
39,2011-01-28,171.19246520193838,2,88.68,9.022459016393444,1,0.0
39,2011-02-27,171.19246520193838,2,83.48000000000002,9.326721311475408,2,182.0883633683818
39,2011-03-29,171.19246520193838,2,20.03,14.475737704918032,3,182.0883633683818
39,2011-04-28,171.19246520193838,2,12.75,20.774754098360656,4,182.0883633683818
40,2008-02-20,0.0,1,19.870000000000005,10.93377049180328,2,0.0
40,2008-03-21,0.0,1,59.629999999999995,14.04262295081967,3,0.0
40,2008-04-20,0.0,1,77.82000000000001,17.494426229508193,4,0.0
40,2008-05-20,0.0,1,91.83000000000001,21.444918032786884,5,0.0
40,2008-06-19,0.0,1,67.00999999999999,26.42573770491804,6,0.0
40,2008-07-19,0.0,1,45.470000000000006,29.23098360655738,7,0.0
40,2008-08-18,0.0,1,136.46,28.884918032786885,8,0.0
40,2008-09-17,0.0,1,147.29,27.652622950819673,9,0.0
40,2008-10-17,0.0,1,113.86999999999999,25.02688524590164,10,0.0
40,2008-11-16,0.0,1,41.72,20.846721311475406,11,0.0
40,2008-12-16,0.0,1,7.93,15.014098360655739,12,0.0
40,2009-01-15,0.0,1,18.099999999999998,11.685573770491803,1,0.0
40,2009-02-14,0.0,1,23.57,12.008360655737702,2,165.89934874335438
40,2009-03-16,0.0,1,81.36,13.695081967213115,3,165.89934874335438
40,2009-04-15,0.0,1,92.41000000000001,16.001147540983602,4,165.89934874335438
40,2009-05-15,165.89934874335438,2,105.87999999999998,20.510655737704916,5,0.0
40,2009-06-14,165.89934874335438,2,160.17999999999998,24.19245901639344,6,0.0
40,2009-07-14,165.89934874335438,2,92.4,28.00065573770491,7,0.0
40,2009-08-13,165.89934874335438,2,45.78999999999999,31.061311475409838,8,0.0
40,2009-09-12,165.89934874335438,2,153.16000000000003,29.8055737704918,9,0.0
40,2009-10-12,165.89934874335438,2,267.99,25.487540983606554,10,0.0
40,2009-11-11,165.89934874335438,2,296.02,19.638196721311477,11,0.0
40,2009-12-11,165.89934874335438,2,218.39999999999995,13.582295081967214,12,0.0
40,2010-01-10,165.89934874335438,2,106.57,8.039344262295083,1,0.0
40,2010-02-09,165.89934874335438,2,177.76,7.3329508196721305,2,0.0
40,2010-03-11,165.89934874335438,2,197.72,8.66704918032787,3,0.0
40,2010-04-10,165.89934874335438,2,95.15,11.691311475409835,4,0.0
40,2010-05-10,165.89934874335438,2,108.97,17.78459016393443,5,0.0
40,2010-06-09,165.89934874335438,2,189.81000000000003,23.15491803278688,6,0.0
40,2010-07-09,165.89934874335438,2,237.42,26.946393442622952,7,0.0
40,2010-08-08,165.89934874335438,2,138.78999999999996,28.73688524590164,8,0.0
40,2010-09-07,165.89934874335438,2,176.61,29.824426229508195,9,0.0
40,2010-10-07,165.89934874335438,2,215.27,27.048688524590165,10,0.0
40,2010-11-06,165.89934874335438,2,189.32,21.715737704918038,11,0.0
40,2010-12-06,165.89934874335438,2,16.57,17.38262295081967,12,0.0
40,2011-01-05,165.89934874335438,2,24.209999999999997,12.68672131147541,1,0.0
40,2011-02-04,165.89934874335438,2,79.02000000000001,8.541639344262297,2,0.0
40,2011-03-06,165.89934874335438,2,63.7,9.935737704918033,3,0.0
40,2011-04-05,165.89934874335438,2,10.179999999999998,16.249180327868853,4,0.0
40,2011-05-05,165.89934874335438,2,13.129999999999999,21.547704918032785,5,0.0
40,2011-06-04,165.89934874335438,2,39.31,25.092459016393445,6,0.0
40,2011-07-04,165.89934874335438,2,60.019999999999996,28.551147540983603,7,0.0
40,2011-08-03,165.89934874335438,2,37.94,31.03081967213114,8,0.0
40,2011-09-02,165.89934874335438,2,10.39,32.137868852459015,9,0.0
40,2011-10-02,165.89934874335438,2,29.670000000000005,30.07983606557377,10,0.0
40,2011-11-01,165.89934874335438,2,97.91000000000001,23.941639344262295,11,0.0
40,2011-12-01,165.89934874335438,2,124.28000000000002,18.002131147540986,12,0.0
40,2011-12-31,165.89934874335438,2,143.26,12.72688524590164,12,0.0
40,2012-01-30,165.89934874335438,2,160.54,10.219999999999997,1,0.0
40,2012-02-29,165.89934874335438,2,152.60999999999999,11.578688524590163,2,0.0
40,2012-03-30,165.89934874335438,2,191.92,14.852131147540984,3,0.0
40,2012-04-29,165.89934874335438,2,109.11000000000001,19.774262295081968,4,0.0
40,2012-05-29,165.89934874335438,2,153.84,23.14639344262295,5,0.0
40,2012-06-28,165.89934874335438,2,173.3,26.583278688524594,6,0.0
40,2012-07-28,165.89934874335438,2,105.73,28.56918032786885,7,0.0
40,2012-08-27,165.89934874335438,2,123.46,29.219016393442622,8,0.0
40,2012-09-26,165.89934874335438,2,135.47,28.360819672131147,9,0.0
41,2009-05-19,0.0,1,154.99,20.58393442622951,5,0.0
41,2009-06-18,0.0,1,111.44999999999999,25.013770491803278,6,0.0
41,2009-07-18,0.0,1,63.97,29.16803278688525,7,0.0
41,2009-08-17,0.0,1,55.67000000000001,31.626721311475407,8,206.3052190021092
41,2009-09-16,0.0,1,180.70999999999998,29.704426229508194,9,206.3052190021092
41,2009-10-16,0.0,1,303.98,25.22393442622951,10,206.3052190021092
41,2009-11-15,206.3052190021092,3,304.07000000000005,19.443278688524593,11,0.0
41,2009-12-15,206.3052190021092,3,222.24,12.898196721311477,12,0.0
41,2010-01-14,206.3052190021092,3,112.06,7.399672131147541,1,0.0
41,2010-02-13,206.3052190021092,3,171.39,6.7818032786885265,2,0.0
41,2010-03-15,206.3052190021092,3,184.98000000000002,9.183114754098362,3,0.0
41,2010-04-14,206.3052190021092,3,92.46999999999998,12.698196721311474,4,0.0
41,2010-05-14,206.3052190021092,5,127.53,18.418360655737704,5,0.0
41,2010-06-13,206.3052190021092,5,150.57999999999998,23.916393442622947,6,0.0
41,2010-07-13,206.3052190021092,5,209.38,27.555573770491804,7,0.0
41,2010-08-12,206.3052190021092,5,141.01999999999998,29.33852459016394,8,0.0
41,2010-09-11,206.3052190021092,5,231.17,30.021475409836064,9,0.0
41,2010-10-11,206.3052190021092,5,226.38,26.67377049180328,10,0.0
41,2010-11-10,206.3052190021092,5,49.85,21.330491803278687,11,0.0
41,2010-12-10,206.3052190021092,5,22.789999999999996,16.547868852459015,12,0.0
41,2011-01-09,206.3052190021092,5,65.58,12.087377049180327,1,0.0
41,2011-02-08,206.3052190021092,5,98.4,8.157213114754098,2,0.0
41,2011-03-10,206.3052190021092,5,83.47999999999999,9.914918032786886,3,0.0
41,2011-04-09,206.3052190021092,5,11.649999999999999,17.248360655737706,4,0.0
41,2011-05-09,206.3052190021092,5,12.14,22.11967213114754,5,0.0
41,2011-06-08,206.3052190021092,5,64.34999999999998,25.68311475409836,6,0.0
41,2011-07-08,206.3052190021092,5,85.47999999999998,29.326557377049177,7,0.0
41,2011-08-07,206.3052190021092,5,36.949999999999996,32.00114754098361,8,0.0
41,2011-09-06,206.3052190021092,5,7.39,32.86426229508197,9,0.0
41,2011-10-06,206.3052190021092,5,14.329999999999998,30.21344262295082,10,0.0
41,2011-11-05,206.3052190021092,5,73.10000000000001,23.43672131147541,11,0.0
41,2011-12-05,206.3052190021092,5,163.6,17.674098360655734,12,0.0
41,2012-01-04,206.3052190021092,5,157.37,12.339836065573772,1,0.0
41,2012-02-03,206.3052190021092,5,167.76000000000005,10.409672131147541,2,0.0
41,2012-03-04,206.3052190021092,5,180.95000000000002,12.05295081967213,3,0.0
41,2012-04-03,206.3052190021092,5,231.74,15.419344262295082,4,0.0
41,2012-05-03,206.3052190021092,5,142.70999999999998,20.167704918032783,5,0.0
41,2012-06-02,206.3052190021092,5,111.17999999999999,23.560983606557382,6,0.0
41,2012-07-02,206.3052190021092,5,131.41,27.306065573770496,7,0.0
41,2012-08-01,206.3052190021092,5,110.22000000000001,29.325409836065568,8,0.0
41,2012-08-31,206.3052190021092,5,125.66000000000001,29.77327868852459,8,0.0
41,2012-09-30,206.3052190021092,5,157.34,28.369180327868854,9,0.0
41,2012-10-30,206.3052190021092,5,141.82,23.36934426229508,10,0.0
41,2012-11-29,206.3052190021092,5,32.330000000000005,18.354262295081973,11,0.0
41,2012-12-29,206.3052190021092,5,12.56,14.76344262295082,12,0.0
41,2013-01-28,206.3052190021092,5,100.66999999999999,11.502622950819669,1,0.0
41,2013-02-27,206.3052190021092,5,113.73000000000002,11.272622950819668,2,0.0
41,2013-03-29,206.3052190021092,5,55.08,13.839016393442623,3,0.0
41,2013-04-28,206.3052190021092,5,95.63,16.616393442622947,4,0.0
41,2013-05-28,206.3052190021092,5,164.76000000000002,20.979180327868857,5,0.0
41,2013-06-27,206.3052190021092,5,130.85,25.82803278688525,6,0.0
41,2013-07-27,206.3052190021092,5,128.59,29.13065573770492,7,0.0
41,2013-08-26,206.3052190021092,5,121.73999999999998,29.95459016393443,8,0.0
41,2013-09-25,206.3052190021092,5,116.86000000000001,29.21639344262295,9,0.0
41,2013-10-25,206.3052190021092,5,237.46,24.7116393442623,10,0.2971342629826381
41,2013-11-24,206.3052190021092,5,270.95000000000005,18.28344262295082,11,0.2971342629826381
41,2013-12-24,206.3052190021092,5,174.41,11.355573770491802,12,0.2971342629826381
41,2014-01-23,206.60235326509184,7,55.24000000000001,7.460327868852458,1,0.0
41,2014-02-22,206.60235326509184,7,13.93,7.93983606557377,2,0.0
41,2014-03-24,206.60235326509184,7,38.32,10.09655737704918,3,0.0
41,2014-04-23,206.60235326509184,7,64.81,15.247049180327865,4,0.0
41,2014-05-23,206.60235326509184,7,117.79000000000002,20.513934426229508,5,0.0
41,2014-06-22,206.60235326509184,7,217.27999999999997,24.824918032786886,6,0.0
41,2014-07-22,206.60235326509184,7,204.89,27.535245901639342,7,0.0
41,2014-08-21,206.60235326509184,7,88.69000000000003,29.459180327868857,8,0.0
41,2014-09-20,206.60235326509184,7,139.68,29.568196721311473,9,0.0
41,2014-10-20,206.60235326509184,7,171.21999999999997,25.960163934426234,10,0.0
41,2014-11-19,206.60235326509184,7,106.59,18.984262295081965,11,0.0
41,2014-12-19,206.60235326509184,7,139.46,14.050983606557375,12,0.0
41,2015-01-18,206.60235326509184,7,130.35999999999999,9.79098360655738,1,0.0
41,2015-02-17,206.60235326509184,7,125.72999999999998,8.604426229508197,2,0.0
41,2015-03-19,206.60235326509184,7,134.85000000000002,10.737704918032787,3,0.0
41,2015-04-18,206.60235326509184,7,148.81,15.060163934426228,4,0.0
41,2015-05-18,206.60235326509184,7,254.33999999999997,20.896885245901636,5,0.0
41,2015-06-17,206.60235326509184,7,415.27000000000004,23.436885245901646,6,0.0
41,2015-07-17,206.60235326509184,7,284.97,26.01360655737705,7,0.0
41,2015-08-16,206.60235326509184,7,66.52999999999999,29.233606557377044,8,0.0
41,2015-09-15,206.60235326509184,7,35.25,30.222786885245895,9,0.0
41,2015-10-15,206.60235326509184,7,36.84,27.90573770491803,10,0.0
41,2015-11-14,206.60235326509184,7,309.46000000000004,23.105737704918035,11,0.0
41,2015-12-14,206.60235326509184,7,405.11,16.212459016393446,12,0.0
41,2016-01-13,206.60235326509184,7,139.5,11.42950819672131,1,0.0
41,2016-02-12,206.60235326509184,7,38.870000000000005,10.080655737704916,2,0.0
41,2016-03-13,206.60235326509184,7,124.52999999999999,13.045409836065575,3,0.0
41,2016-04-12,206.60235326509184,7,182.58999999999997,16.80344262295082,4,0.0
